"logFC","logCPM","F","PValue","FDR","gene_id","significant","direction","regulation"
5.82970113912531,3.34512078820176,573.604851178526,7.12782309536047e-17,9.98383122601424e-13,"ENSMUSG00000069117",TRUE,"Up","Up regulated"
7.66248709933139,2.11274756896126,300.009642650708,1.29048422749489e-16,9.98383122601424e-13,"ENSMUSG00000092365",TRUE,"Up","Up regulated"
4.22518889608888,3.10223723633623,524.791206147669,3.27528181542195e-16,1.68928118433413e-12,"ENSMUSG00000081824",TRUE,"Up","Up regulated"
-2.15929277339933,6.88098296338412,461.68978903159,1.06455270066476e-15,4.11795598434645e-12,"ENSMUSG00000100801",TRUE,"Down","Down regulated"
5.27398191626326,3.14555431837162,327.831340715723,3.34708397521112e-14,1.03578860696883e-10,"ENSMUSG00000058064",TRUE,"Up","Up regulated"
-4.93517178952843,2.09471143245798,209.343052020555,6.00665627743725e-13,1.54901654301311e-09,"ENSMUSG00000032556",TRUE,"Down","Down regulated"
-3.54674170391839,2.57456958827399,199.148336595604,4.13891869959827e-12,9.14878414841201e-09,"ENSMUSG00000067212",TRUE,"Down","Down regulated"
2.48176367944685,4.62531070010885,192.651896427579,5.35959413100019e-12,9.83516061013044e-09,"ENSMUSG00000073643",TRUE,"Up","Up regulated"
9.66157440292964,2.40698160700339,259.555954640145,5.7207035152313e-12,9.83516061013044e-09,"ENSMUSG00000066407",TRUE,"Up","Up regulated"
-4.98675459362675,0.535328010780574,101.736004483297,3.24910845783541e-11,5.02734551680873e-08,"ENSMUSG00000084020",TRUE,"Down","Down regulated"
-3.18034940095454,2.56431096403263,151.045871842665,5.33974639322395e-11,7.51108144930493e-08,"ENSMUSG00000056116",TRUE,"Down","Down regulated"
2.90038284879093,1.22613581070335,141.60488768953,1.07376290751045e-10,1.38452778899244e-07,"ENSMUSG00000092368",TRUE,"Up","Up regulated"
-1.60419101261357,4.16643113075413,127.95024082873,2.35713319385199e-10,2.80553245449783e-07,"ENSMUSG00000003038",TRUE,"Down","Down regulated"
2.92626825597752,1.23593842035195,127.399088077492,2.75144130494743e-10,3.04093223653226e-07,"ENSMUSG00000050550",TRUE,"Up","Up regulated"
8.34489859362769,0.443457027371283,169.327152151351,4.38654005217355e-10,4.52486228181875e-07,"ENSMUSG00000083720",TRUE,"Up","Up regulated"
-3.29526580086314,2.08720767168269,115.095667885304,6.64848055115475e-10,6.42949622300109e-07,"ENSMUSG00000093483",TRUE,"Down","Down regulated"
-1.40370328969332,2.4606976130511,111.423049751556,8.13875692181823e-10,7.40770505007608e-07,"ENSMUSG00000101795",TRUE,"Down","Down regulated"
-1.29785833591947,4.16522597688842,78.1917653592093,1.70240511159999e-08,1.40816585789015e-05,"ENSMUSG00000061232",TRUE,"Down","Down regulated"
-1.12016700605456,3.85107522984734,78.0459438458308,1.72915086278762e-08,1.40816585789015e-05,"ENSMUSG00000028919",TRUE,"Down","Down regulated"
0.845199866620257,9.1874953873487,73.2969812870939,2.90321984030548e-08,2.24607602945233e-05,"ENSMUSG00000015656",TRUE,"Up","Up regulated"
-5.57851081913266,-0.978385903490794,54.9208231731973,4.32683355838079e-08,3.18805217375362e-05,"ENSMUSG00000100701",TRUE,"Down","Down regulated"
-1.35207429375699,5.73535648249466,68.087412157753,5.29389631175777e-08,3.72329352871946e-05,"ENSMUSG00000008668",TRUE,"Down","Down regulated"
-1.57150783559936,2.35276612285718,64.3591582140978,8.35682369172884e-08,5.62196230357045e-05,"ENSMUSG00000073415",TRUE,"Down","Down regulated"
-1.17156722973743,3.38785051483198,63.6875707890717,9.05523355522057e-08,5.83798453333033e-05,"ENSMUSG00000034729",TRUE,"Down","Down regulated"
-2.3524071398691,0.699201526532596,55.9899654872113,2.50482549692946e-07,0.000155028659655958,"ENSMUSG00000083914",TRUE,"Down","Down regulated"
-1.18362603625857,4.89885692678179,54.8950524784252,2.89107684615153e-07,0.00017205243092501,"ENSMUSG00000028648",TRUE,"Down","Down regulated"
-4.47465573324255,0.482868573262088,48.5311196245987,3.37173057701522e-07,0.000193225137845024,"ENSMUSG00000043618",TRUE,"Down","Down regulated"
-1.37233152545218,1.76960542113792,52.3701563266926,4.1664480656544e-07,0.000230240896142395,"ENSMUSG00000090698",TRUE,"Down","Down regulated"
-2.96551206073496,2.88128528609953,52.0970215807674,4.32381270374451e-07,0.000230697772293237,"ENSMUSG00000040483",TRUE,"Down","Down regulated"
0.798261579140994,5.84708993485348,49.4232405690824,6.39926209660741e-07,0.000330052608069355,"ENSMUSG00000034613",TRUE,"Up","Up regulated"
-1.80727465192174,1.79565640613585,48.3807614526749,7.61436803879555e-07,0.000380055215046076,"ENSMUSG00000079227",TRUE,"Down","Down regulated"
-1.38587197657228,2.83234972957562,46.3781018276788,1.02569774622867e-06,0.000495956913356131,"ENSMUSG00000023966",TRUE,"Down","Down regulated"
-0.716757350893981,5.3066504740541,45.9377179323185,1.09808600126711e-06,0.000514869233260786,"ENSMUSG00000056999",TRUE,"Down","Down regulated"
0.807009791385638,7.39923007311907,45.7373676510792,1.13366479508842e-06,0.000515917511011858,"ENSMUSG00000015944",TRUE,"Up","Up regulated"
4.37190058213563,-0.504767440666687,40.7652006752862,1.26205251533659e-06,0.000557935387708657,"ENSMUSG00000069996",TRUE,"Up","Up regulated"
-2.62163189639094,1.11270955299422,43.5920968418253,1.72188886742026e-06,0.000740077401266493,"ENSMUSG00000094685",TRUE,"Down","Down regulated"
-1.11575717421811,3.0846487378434,42.9820270491041,1.77824118985999e-06,0.000743641241370367,"ENSMUSG00000086290",TRUE,"Down","Down regulated"
2.77651259629426,1.00633193693581,42.1446427853002,2.09198114426021e-06,0.000851821690661534,"ENSMUSG00000032122",TRUE,"Up","Up regulated"
-2.76954061055942,-0.37768830155656,31.5889926824693,2.83986200710031e-06,0.00112378081185359,"ENSMUSG00000021214",TRUE,"Down","Down regulated"
-4.02783783586978,1.61837060854758,39.7493904656202,2.97144460411941e-06,0.00112378081185359,"ENSMUSG00000096768",TRUE,"Down","Down regulated"
1.01356061260395,5.60924742688159,39.9578958922048,2.97776858308002e-06,0.00112378081185359,"ENSMUSG00000073411",TRUE,"Up","Up regulated"
0.884942768784551,3.64142358531523,39.486335486343,3.23660474810043e-06,0.00119238060160376,"ENSMUSG00000060862",TRUE,"Up","Up regulated"
-1.17759773370263,2.16317136212338,38.5546958118312,3.82726939314892e-06,0.00137719393767891,"ENSMUSG00000047632",TRUE,"Down","Down regulated"
-0.554488332478907,4.2287573389742,38.2888086383375,4.00662154257909e-06,0.00140896488928014,"ENSMUSG00000021003",TRUE,"Down","Down regulated"
0.572976543388036,5.54490260178666,37.7959667243637,4.37957208249539e-06,0.001489858224001,"ENSMUSG00000079020",TRUE,"Up","Up regulated"
5.04846664744644,0.44789060792954,33.0132873135378,4.42923016247955e-06,0.001489858224001,"ENSMUSG00000094497",TRUE,"Up","Up regulated"
8.01219037355181,-1.45974058458937,52.0798434665802,4.83907360831886e-06,0.00159308480726633,"ENSMUSG00000092444",TRUE,"Up","Up regulated"
-0.766281602522154,3.37379330383278,36.9543439943422,5.11215894501366e-06,0.00164792573658742,"ENSMUSG00000010067",TRUE,"Down","Down regulated"
1.15954119636258,3.8118836075225,36.1615140712981,5.92306603656056e-06,0.00187035919966738,"ENSMUSG00000012296",TRUE,"Up","Up regulated"
0.520616131122652,5.69871121878028,35.8734137892711,6.24998555850235e-06,0.00193412053093414,"ENSMUSG00000028698",TRUE,"Up","Up regulated"
2.33865079042181,-0.9394835262924,32.4910148832303,7.09602459113379e-06,0.00215287820585516,"ENSMUSG00000028989",TRUE,"Up","Up regulated"
-0.876313443244282,5.24473036543996,34.7195075863597,7.78437772936006e-06,0.00231630147319977,"ENSMUSG00000020629",TRUE,"Down","Down regulated"
-4.18517990209553,-0.799655314103897,28.1698497487657,8.75689234642117e-06,0.00253229473610124,"ENSMUSG00000103378",TRUE,"Down","Down regulated"
-0.887284027675334,3.44535168205202,34.0656613844275,8.83758261161164e-06,0.00253229473610124,"ENSMUSG00000087259",TRUE,"Down","Down regulated"
-0.772401213171513,3.51891952658516,33.565222525118,9.74585440447861e-06,0.00274177464000905,"ENSMUSG00000043587",TRUE,"Down","Down regulated"
-0.52375060639658,6.37943808451043,33.0746405939052,1.07325339785075e-05,0.00296543746874012,"ENSMUSG00000077450",TRUE,"Down","Down regulated"
-0.847656881946231,6.98271504049914,32.8812902276534,1.11529404563133e-05,0.00302753416983396,"ENSMUSG00000037266",TRUE,"Down","Down regulated"
2.29286638295688,0.414824137000029,32.5796460654485,1.15964812517566e-05,0.00309366128290396,"ENSMUSG00000079491",TRUE,"Up","Up regulated"
-0.852897338160453,3.13380674068263,32.5204992767565,1.19933840742768e-05,0.00314531579290313,"ENSMUSG00000001524",TRUE,"Down","Down regulated"
-1.0421250379614,2.54367805381818,31.9541463606309,1.3453307116204e-05,0.00346938368348374,"ENSMUSG00000032498",TRUE,"Down","Down regulated"
-1.28249564400315,3.86295374962646,31.792976582451,1.38877369709126e-05,0.0035227041664087,"ENSMUSG00000031548",TRUE,"Down","Down regulated"
0.702414483089863,5.35820288534037,31.196115141855,1.56873657016964e-05,0.00391500983068305,"ENSMUSG00000021188",TRUE,"Up","Up regulated"
0.958961813295611,4.12009246387736,31.0269053079182,1.62476515196928e-05,0.00399047479308266,"ENSMUSG00000036339",TRUE,"Up","Up regulated"
1.30409257079387,3.11550202138166,30.733654596133,1.72851360175017e-05,0.0041789517124813,"ENSMUSG00000047502",TRUE,"Up","Up regulated"
-1.13540022423795,3.2064470724636,30.421886949544,1.84305823185206e-05,0.00438732923406876,"ENSMUSG00000068396",TRUE,"Down","Down regulated"
-0.715723533955082,3.2945149286371,29.917138852639,2.04904376543869e-05,0.00480376578524741,"ENSMUSG00000061207",TRUE,"Down","Down regulated"
1.10006785846081,2.70539969037441,29.5545895235498,2.21376748904848e-05,0.00511248124746971,"ENSMUSG00000046152",TRUE,"Up","Up regulated"
-0.56163932965226,3.34899348229418,29.3265659272003,2.32298337802116e-05,0.0052858120306061,"ENSMUSG00000047342",TRUE,"Down","Down regulated"
1.89858194987503,2.4574926901816,29.2198558244308,2.38311165963774e-05,0.00531655288692561,"ENSMUSG00000002831",TRUE,"Up","Up regulated"
1.65415916131121,0.262775581537329,29.3265826915506,2.40521361135393e-05,0.00531655288692561,"ENSMUSG00000029552",TRUE,"Up","Up regulated"
-0.942508465986104,3.40389676363797,29.0601938214659,2.45953390750582e-05,0.00536005185223064,"ENSMUSG00000022018",TRUE,"Down","Down regulated"
0.870843557172446,1.99330954088341,28.5042183839633,2.77856950419023e-05,0.00588745519142943,"ENSMUSG00000087574",TRUE,"Up","Up regulated"
-2.35139648526438,1.14900409325969,28.589807325256,2.78849099969129e-05,0.00588745519142943,"ENSMUSG00000096474",TRUE,"Down","Down regulated"
-1.08380528549593,4.91518670531597,28.4339702425398,2.81568980912414e-05,0.00588745519142943,"ENSMUSG00000095597",TRUE,"Down","Down regulated"
-0.625139065838798,3.02520389080303,28.1472021833378,2.99916450550902e-05,0.00618747631916547,"ENSMUSG00000019823",TRUE,"Down","Down regulated"
-0.704842254348375,2.36684097194113,27.8324923423269,3.21614039608541e-05,0.00654780794060916,"ENSMUSG00000021185",TRUE,"Down","Down regulated"
0.563778090130125,7.28392115556341,27.590629327996,3.38911204942391e-05,0.00681035464165404,"ENSMUSG00000039419",TRUE,"Up","Up regulated"
-2.92964510481584,-0.458999595772196,25.7641777659781,3.72131523895045e-05,0.00738203983234362,"ENSMUSG00000078552",TRUE,"Down","Down regulated"
-1.16417137376457,1.55368776841407,26.8513226808119,4.01317427903613e-05,0.00776234297477552,"ENSMUSG00000085389",TRUE,"Down","Down regulated"
-0.740554187301699,5.32769207744758,26.8350845980035,4.01336158457986e-05,0.00776234297477552,"ENSMUSG00000049517",TRUE,"Down","Down regulated"
4.33788653638224,-0.677690716226278,24.1701304241545,4.16233117136731e-05,0.00795108027340326,"ENSMUSG00000104090",TRUE,"Up","Up regulated"
-0.941425708782197,2.75074208759239,26.1436307281611,4.69976868782198e-05,0.00879619054112752,"ENSMUSG00000072940",TRUE,"Down","Down regulated"
2.07626699255789,0.0326913438310426,25.8866062118774,4.71997181075522e-05,0.00879619054112752,"ENSMUSG00000034303",TRUE,"Up","Up regulated"
-0.735510565899578,4.54181104371541,26.0714519139363,4.77528601728631e-05,0.00879619054112752,"ENSMUSG00000033253",TRUE,"Down","Down regulated"
-0.711446405740246,5.90924908083435,25.8877782551126,4.98078696108917e-05,0.00906679019399209,"ENSMUSG00000029001",TRUE,"Down","Down regulated"
-1.23503582518117,4.64914662479325,25.7703104067922,5.11859599475571e-05,0.00920930649149477,"ENSMUSG00000021250",TRUE,"Down","Down regulated"
-0.424294582798246,5.21738424895287,25.7177080980688,5.18028673308103e-05,0.00921316972654745,"ENSMUSG00000029326",TRUE,"Down","Down regulated"
-0.434974209314375,4.99131873971471,25.543708868467,5.39362140922318e-05,0.00948358000737616,"ENSMUSG00000063888",TRUE,"Down","Down regulated"
1.70259188780971,0.262283933982006,25.6303183176048,5.48340145769211e-05,0.0095331090735809,"ENSMUSG00000087466",TRUE,"Up","Up regulated"
-0.34961851655463,6.86929061014119,25.2114571118274,5.82771168635394e-05,0.0099753835215521,"ENSMUSG00000026554",TRUE,"Down","Down regulated"
2.05130144402536,-0.65030092608141,24.5128815488455,5.86673496064914e-05,0.0099753835215521,"ENSMUSG00000106294",TRUE,"Up","Up regulated"
-3.3703773202052,0.74342356944357,23.8723808166387,6.46645021670477e-05,0.0108755852394645,"ENSMUSG00000032572",TRUE,"Down","Down regulated"
-2.15068608555455,4.13392187362093,24.6594138747977,6.6387961869872e-05,0.0109473090822119,"ENSMUSG00000048758",TRUE,"Down","Down regulated"
0.508339405320569,5.49803695905239,24.6506718644213,6.65059816278626e-05,0.0109473090822119,"ENSMUSG00000020721",TRUE,"Up","Up regulated"
1.05936206172944,2.9555760653999,24.5812012748734,6.76482757020397e-05,0.0110181238940806,"ENSMUSG00000002190",TRUE,"Up","Up regulated"
0.552735167133623,3.31451930776128,24.4615047473371,6.9587399811907e-05,0.0112158941384337,"ENSMUSG00000091549",TRUE,"Up","Up regulated"
0.740631279585344,3.33829607993647,24.2493866354785,7.31992209861189e-05,0.011549446069003,"ENSMUSG00000066043",TRUE,"Up","Up regulated"
0.549610508189983,6.31161668585484,24.2340549055954,7.34439957913075e-05,0.011549446069003,"ENSMUSG00000025224",TRUE,"Up","Up regulated"
0.971693451408215,2.8559122113461,24.1741820646466,7.45554027849661e-05,0.011549446069003,"ENSMUSG00000094114",TRUE,"Up","Up regulated"
-1.18406989340768,0.729250400358007,24.21776064135,7.46425778388355e-05,0.011549446069003,"ENSMUSG00000055150",TRUE,"Down","Down regulated"
-0.739240292181835,5.99959858760023,24.0119573121922,7.74650998498556e-05,0.0118674999007606,"ENSMUSG00000040952",TRUE,"Down","Down regulated"
-0.800994101322506,5.5258165559673,23.9372376462289,7.88722900989801e-05,0.0118677267518932,"ENSMUSG00000067288",TRUE,"Down","Down regulated"
-1.06916383766506,3.25882495738403,23.9323066953789,7.90005723159698e-05,0.0118677267518932,"ENSMUSG00000040938",TRUE,"Down","Down regulated"
-1.68257054329595,2.59850935054798,23.8685005857731,8.02731139302675e-05,0.0119429412677214,"ENSMUSG00000026414",TRUE,"Down","Down regulated"
-1.94188097914718,-0.229638267522075,23.5516857327601,8.17029534513845e-05,0.0119984176854335,"ENSMUSG00000073374",TRUE,"Down","Down regulated"
2.3628034677839,-0.653985649576898,22.4325755305942,8.21968767954467e-05,0.0119984176854335,"ENSMUSG00000097574",TRUE,"Up","Up regulated"
-0.971820516431981,1.76361295276902,23.7103904790147,8.35020772925175e-05,0.0120750246910946,"ENSMUSG00000022179",TRUE,"Down","Down regulated"
1.7440111563976,1.27883746334594,23.521902729055,8.822357098358e-05,0.0126396603132309,"ENSMUSG00000078183",TRUE,"Up","Up regulated"
0.708358585848562,4.37812855840327,23.2862387261137,9.23974579029122e-05,0.0131162006067134,"ENSMUSG00000032024",TRUE,"Up","Up regulated"
